index,category,filename,start_second,end_second,,duration,,,glass,gun,scream
25,4, screams/0003.wav,149.777312,150.601281,,0.823969,,,,,
29,4, screams/0012.wav,169.190687,170.262656,,1.071969,,,,,
31,4, screams/0049.wav,179.645469,185.869438,,6.223969,,,,,
2,4, screams/0002.wav,9.740469,10.837438,,1.096969,,,,,
3,4, screams/0030.wav,14.992781,16.94275,,1.949969,,,,,
5,4, screams/0013.wav,26.835656,27.985625,,1.149969,,,,,
11,4, screams/0036.wav,58.073531,59.2835,,1.209969,,,,,
12,4, screams/0023.wav,64.98075,65.805719,,0.824969,,,,,
15,4, screams/0003.wav,83.2385,84.062469,,0.823969,,,,,
18,4, screams/0029.wav,100.042094,100.532062,,0.489968,,,,,
19,4, screams/0025.wav,103.857344,104.827313,,0.969969,,,,,
21,4, screams/0024.wav,115.74,116.444969,,0.704969,,,,,
23,4, screams/0003.wav,126.172219,126.996188,,0.823969,,,,,
26,4, screams/0032.wav,139.958063,140.748031,,0.789968,,,,,
1,4, screams/0008.wav,5.089375,5.913344,,0.823969,,,,,
2,4, screams/0017.wav,10.381438,11.311406,,0.929968,,,,,
3,4, screams/0023.wav,15.840406,16.665375,,0.824969,,,,,
4,4, screams/0027.wav,21.894781,22.80275,,0.907969,,,,,
5,4, screams/0013.wav,27.615344,28.765313,,1.149969,,,,,
9,4, screams/0007.wav,49.37125,50.167219,,0.795969,,,,,
10,4, screams/0012.wav,54.679844,55.751812,,1.071968,,,,,
12,4, screams/0048.wav,66.30625,67.205219,,0.898969,,,,,
24,4, screams/0035.wav,127.675094,129.455062,,1.779968,,,,,
29,4, screams/0046.wav,154.778344,156.738313,,1.959969,,,,,
31,4, screams/0030.wav,165.501094,167.451063,,1.949969,,,,,
32,4, screams/0036.wav,171.923188,173.133156,,1.209968,,,,,
1,4, screams/0024.wav,4.037813,4.742781,,0.704968,,,,,
4,4, screams/0019.wav,20.2675,21.339469,,1.071969,,,,,
7,4, screams/0033.wav,38.932344,39.652313,,0.719969,,,,,
8,4, screams/0042.wav,44.919562,47.554531,,2.634969,,,,,
9,4, screams/0044.wav,51.257688,52.977656,,1.719968,,,,,
10,4, screams/0030.wav,57.296875,59.246844,,1.949969,,,,,
11,4, screams/0049.wav,62.593031,68.817,,6.223969,,,,,
14,4, screams/0039.wav,84.55525,85.558219,,1.002969,,,,,
17,4, screams/0004.wav,101.767781,102.72675,,0.958969,,,,,
19,4, screams/0005.wav,110.935,114.147969,,3.212969,,,,,
20,4, screams/0023.wav,119.526125,120.351094,,0.824969,,,,,
25,4, screams/0031.wav,146.052406,147.152375,,1.099969,,,,,
27,4, screams/0030.wav,160.206687,162.156656,,1.949969,,,,,
29,4, screams/0049.wav,170.605625,176.829594,,6.223969,,,,,
2,4, screams/0035.wav,8.209781,9.98975,,1.779969,,,,,
3,4, screams/0032.wav,13.719188,14.509156,,0.789968,,,,,
5,4, screams/0017.wav,24.676031,25.606,,0.929969,,,,,
6,4, screams/0007.wav,30.316625,31.112594,,0.795969,,,,,
10,4, screams/0003.wav,52.198469,53.022438,,0.823969,,,,,
14,4, screams/0035.wav,74.172156,75.952125,,1.779969,,,,,
19,4, screams/0003.wav,100.67375,101.497719,,0.823969,,,,,
20,4, screams/0021.wav,107.182563,107.937531,,0.754968,,,,,
23,4, screams/0012.wav,124.048563,125.120531,,1.071968,,,,,
24,4, screams/0019.wav,129.018344,130.090313,,1.071969,,,,,
28,4, screams/0006.wav,151.1425,151.912469,,0.769969,,,,,
30,4, screams/0008.wav,161.499156,162.323125,,0.823969,,,,,
3,4, screams/0049.wav,16.059969,22.283938,,6.223969,,,,,
6,4, screams/0023.wav,38.506375,39.331344,,0.824969,,,,,
7,4, screams/0029.wav,44.042469,44.532438,,0.489969,,,,,
11,4, screams/0008.wav,64.841969,65.665937,,0.823968,,,,,
17,4, screams/0035.wav,95.99975,97.779719,,1.779969,,,,,
18,4, screams/0017.wav,101.214687,102.144656,,0.929969,,,,,
21,4, screams/0019.wav,117.578531,118.6505,,1.071969,,,,,
23,4, screams/0010.wav,130.619438,132.078406,,1.458968,,,,,
27,4, screams/0035.wav,150.613219,152.393188,,1.779969,,,,,
29,4, screams/0004.wav,161.127187,162.086156,,0.958969,,,,,
4,4, screams/0008.wav,20.737562,21.561531,,0.823969,,,,,
5,4, screams/0021.wav,25.587531,26.3425,,0.754969,,,,,
6,4, screams/0005.wav,31.897562,35.110531,,3.212969,,,,,
9,4, screams/0049.wav,50.546625,56.770594,,6.223969,,,,,
11,4, screams/0002.wav,66.524187,67.621156,,1.096969,,,,,
20,4, screams/0008.wav,116.191563,117.015531,,0.823968,,,,,
26,4, screams/0012.wav,148.387156,149.459125,,1.071969,,,,,
27,4, screams/0043.wav,152.839625,154.169594,,1.329969,,,,,
28,4, screams/0005.wav,159.438719,162.651688,,3.212969,,,,,
29,4, screams/0036.wav,167.11475,168.324719,,1.209969,,,,,
30,4, screams/0033.wav,173.713031,174.433,,0.719969,,,,,
2,4, screams/0001.wav,9.66325,10.763219,,1.099969,,,,,
3,4, screams/0023.wav,14.200781,15.02575,,0.824969,,,,,
4,4, screams/0042.wav,19.870625,22.505594,,2.634969,,,,,
10,4, screams/0008.wav,53.947406,54.771375,,0.823969,,,,,
13,4, screams/0040.wav,68.379125,69.094094,,0.714969,,,,,
14,4, screams/0048.wav,73.733219,74.632188,,0.898969,,,,,
19,4, screams/0033.wav,101.626688,102.346656,,0.719968,,,,,
21,4, screams/0049.wav,114.376969,120.600938,,6.223969,,,,,
23,4, screams/0031.wav,129.25125,130.351219,,1.099969,,,,,
27,4, screams/0029.wav,148.473938,148.963906,,0.489968,,,,,
29,4, screams/0001.wav,159.247906,160.347875,,1.099969,,,,,
6,4, screams/0025.wav,28.197781,29.16775,,0.969969,,,,,
9,4, screams/0046.wav,42.331156,44.291125,,1.959969,,,,,
11,4, screams/0019.wav,53.857563,54.929531,,1.071968,,,,,
18,4, screams/0005.wav,93.384781,96.59775,,3.212969,,,,,
23,4, screams/0019.wav,122.628906,123.700875,,1.071969,,,,,
26,4, screams/0034.wav,137.725406,138.852375,,1.126969,,,,,
27,4, screams/0044.wav,143.578844,145.298812,,1.719968,,,,,
30,4, screams/0029.wav,161.166719,161.656688,,0.489969,,,,,
33,4, screams/0012.wav,178.087719,179.159687,,1.071968,,,,,
1,4, screams/0017.wav,5.106625,6.036594,,0.929969,,,,,
2,4, screams/0031.wav,9.413344,10.513312,,1.099968,,,,,
4,4, screams/0007.wav,20.178625,20.974594,,0.795969,,,,,
5,4, screams/0042.wav,26.385063,29.020031,,2.634968,,,,,
8,4, screams/0040.wav,44.2925,45.007469,,0.714969,,,,,
12,4, screams/0010.wav,64.868531,66.3275,,1.458969,,,,,
13,4, screams/0027.wav,70.749406,71.657375,,0.907969,,,,,
17,4, screams/0010.wav,92.363,93.821969,,1.458969,,,,,
25,4, screams/0010.wav,135.957219,137.416188,,1.458969,,,,,
3,4, screams/0017.wav,14.88175,15.811719,,0.929969,,,,,
5,4, screams/0029.wav,24.661719,25.151688,,0.489969,,,,,
10,4, screams/0006.wav,49.909656,50.679625,,0.769969,,,,,
14,4, screams/0004.wav,68.858719,69.817688,,0.958969,,,,,
16,4, screams/0042.wav,78.762938,81.397906,,2.634968,,,,,
18,4, screams/0024.wav,89.358937,90.063906,,0.704969,,,,,
20,4, screams/0033.wav,99.981031,100.701,,0.719969,,,,,
23,4, screams/0021.wav,118.369563,119.124531,,0.754968,,,,,
24,4, screams/0006.wav,122.50925,123.279219,,0.769969,,,,,
26,4, screams/0003.wav,133.663781,134.48775,,0.823969,,,,,
27,4, screams/0034.wav,139.561969,140.688938,,1.126969,,,,,
28,4, screams/0039.wav,145.122125,146.125094,,1.002969,,,,,
32,4, screams/0034.wav,165.515594,166.642562,,1.126968,,,,,
5,4, screams/0003.wav,27.163719,27.987687,,0.823968,,,,,
6,4, screams/0042.wav,33.533219,36.168188,,2.634969,,,,,
7,4, screams/0012.wav,41.408781,42.48075,,1.071969,,,,,
8,4, screams/0035.wav,46.500625,48.280594,,1.779969,,,,,
11,4, screams/0040.wav,64.283875,64.998844,,0.714969,,,,,
15,4, screams/0010.wav,85.141125,86.600094,,1.458969,,,,,
17,4, screams/0027.wav,98.268156,99.176125,,0.907969,,,,,
22,4, screams/0044.wav,123.2585,124.978469,,1.719969,,,,,
23,4, screams/0019.wav,129.598344,130.670312,,1.071968,,,,,
24,4, screams/0010.wav,135.857844,137.316812,,1.458968,,,,,
25,4, screams/0036.wav,142.657563,143.867531,,1.209968,,,,,
31,4, screams/0046.wav,174.133281,176.09325,,1.959969,,,,,
2,4, screams/0013.wav,7.996344,9.146313,,1.149969,,,,,
7,4, screams/0042.wav,34.092375,36.727344,,2.634969,,,,,
8,4, screams/0006.wav,40.042219,40.812188,,0.769969,,,,,
13,4, screams/0006.wav,66.330812,67.100781,,0.769969,,,,,
14,4, screams/0013.wav,72.150906,73.300875,,1.149969,,,,,
19,4, screams/0005.wav,96.786781,99.99975,,3.212969,,,,,
21,4, screams/0039.wav,108.010188,109.013156,,1.002968,,,,,
23,4, screams/0017.wav,116.801281,117.73125,,0.929969,,,,,
24,4, screams/0031.wav,121.351531,122.4515,,1.099969,,,,,
25,4, screams/0029.wav,126.671406,127.161375,,0.489969,,,,,
26,4, screams/0032.wav,132.66725,133.457219,,0.789969,,,,,
27,4, screams/0035.wav,136.942813,138.722781,,1.779968,,,,,
30,4, screams/0044.wav,154.969156,156.689125,,1.719969,,,,,
2,4, screams/0033.wav,10.235188,10.955156,,0.719968,,,,,
3,4, screams/0025.wav,16.453781,17.42375,,0.969969,,,,,
5,4, screams/0031.wav,27.909156,29.009125,,1.099969,,,,,
6,4, screams/0035.wav,32.687844,34.467813,,1.779969,,,,,
14,4, screams/0001.wav,76.175125,77.275094,,1.099969,,,,,
16,4, screams/0019.wav,88.397625,89.469594,,1.071969,,,,,
23,4, screams/0036.wav,124.016,125.225969,,1.209969,,,,,
28,4, screams/0039.wav,150.97,151.972969,,1.002969,,,,,
30,4, screams/0007.wav,163.042281,163.83825,,0.795969,,,,,
2,4, screams/0004.wav,9.182719,10.141687,,0.958968,,,,,
6,4, screams/0025.wav,29.021656,29.991625,,0.969969,,,,,
12,4, screams/0008.wav,62.757875,63.581844,,0.823969,,,,,
14,4, screams/0025.wav,74.083406,75.053375,,0.969969,,,,,
15,4, screams/0033.wav,80.631469,81.351438,,0.719969,,,,,
19,4, screams/0004.wav,108.122812,109.081781,,0.958969,,,,,
21,4, screams/0039.wav,118.778969,119.781937,,1.002968,,,,,
25,4, screams/0021.wav,140.904844,141.659812,,0.754968,,,,,
30,4, screams/0002.wav,170.726781,171.82375,,1.096969,,,,,
31,4, screams/0024.wav,176.774281,177.47925,,0.704969,,,,,
1,4, screams/0019.wav,3.968406,5.040375,,1.071969,,,,,
3,4, screams/0023.wav,16.153406,16.978375,,0.824969,,,,,
4,4, screams/0048.wav,22.637812,23.536781,,0.898969,,,,,
12,4, screams/0035.wav,66.288844,68.068813,,1.779969,,,,,
16,4, screams/0022.wav,87.36275,88.502719,,1.139969,,,,,
17,4, screams/0031.wav,94.201125,95.301094,,1.099969,,,,,
18,4, screams/0006.wav,99.978562,100.748531,,0.769969,,,,,
22,4, screams/0002.wav,122.398375,123.495344,,1.096969,,,,,
24,4, screams/0017.wav,131.513469,132.443437,,0.929968,,,,,
25,4, screams/0036.wav,136.595344,137.805313,,1.209969,,,,,
26,4, screams/0042.wav,143.18225,145.817219,,2.634969,,,,,
1,4, screams/0024.wav,4.365281,5.07025,,0.704969,,,,,
5,4, screams/0042.wav,26.258688,28.893656,,2.634968,,,,,
6,4, screams/0029.wav,33.601562,34.091531,,0.489969,,,,,
9,4, screams/0049.wav,49.756375,55.980344,,6.223969,,,,,
11,4, screams/0003.wav,66.6115,67.435469,,0.823969,,,,,
12,4, screams/0002.wav,72.601594,73.698562,,1.096968,,,,,
13,4, screams/0007.wav,79.192656,79.988625,,0.795969,,,,,
14,4, screams/0036.wav,83.576531,84.7865,,1.209969,,,,,
15,4, screams/0040.wav,90.159781,90.87475,,0.714969,,,,,
16,4, screams/0017.wav,94.608156,95.538125,,0.929969,,,,,
21,4, screams/0046.wav,121.153063,123.113031,,1.959968,,,,,
22,4, screams/0033.wav,127.123844,127.843812,,0.719968,,,,,
23,4, screams/0032.wav,131.873469,132.663437,,0.789968,,,,,
31,4, screams/0005.wav,176.188,179.400969,,3.212969,,,,,
1,4, screams/0046.wav,4.256125,6.216094,,1.959969,,,,,
2,4, screams/0042.wav,11.441625,14.076594,,2.634969,,,,,
3,4, screams/0010.wav,18.400906,19.859875,,1.458969,,,,,
6,4, screams/0023.wav,35.015313,35.840281,,0.824968,,,,,
10,4, screams/0040.wav,55.093875,55.808844,,0.714969,,,,,
13,4, screams/0048.wav,70.262938,71.161906,,0.898968,,,,,
16,4, screams/0031.wav,84.5785,85.678469,,1.099969,,,,,
20,4, screams/0004.wav,107.651594,108.610563,,0.958969,,,,,
22,4, screams/0022.wav,115.572563,116.712531,,1.139968,,,,,
2,4, screams/0039.wav,9.503813,10.506781,,1.002968,,,,,
3,4, screams/0040.wav,15.231,15.945969,,0.714969,,,,,
4,4, screams/0031.wav,20.917813,22.017781,,1.099968,,,,,
5,4, screams/0040.wav,27.283438,27.998406,,0.714968,,,,,
9,4, screams/0031.wav,46.544344,47.644312,,1.099968,,,,,
10,4, screams/0046.wav,51.563219,53.523187,,1.959968,,,,,
11,4, screams/0021.wav,56.899563,57.654531,,0.754968,,,,,
12,4, screams/0024.wav,63.29875,64.003719,,0.704969,,,,,
14,4, screams/0029.wav,75.265,75.754969,,0.489969,,,,,
15,4, screams/0030.wav,79.594625,81.544594,,1.949969,,,,,
17,4, screams/0033.wav,92.502687,93.222656,,0.719969,,,,,
22,4, screams/0007.wav,120.53375,121.329719,,0.795969,,,,,
24,4, screams/0044.wav,131.193062,132.913031,,1.719969,,,,,
25,4, screams/0032.wav,137.19025,137.980219,,0.789969,,,,,
29,4, screams/0042.wav,159.313094,161.948062,,2.634968,,,,,
31,4, screams/0030.wav,171.720031,173.67,,1.949969,,,,,
11,4, screams/0010.wav,56.883812,58.342781,,1.458969,,,,,
14,4, screams/0044.wav,74.600625,76.320594,,1.719969,,,,,
19,4, screams/0019.wav,102.087656,103.159625,,1.071969,,,,,
28,4, screams/0025.wav,149.952063,150.922031,,0.969968,,,,,
9,4, screams/0048.wav,44.085125,44.984094,,0.898969,,,,,
13,4, screams/0039.wav,65.862031,66.865,,1.002969,,,,,
15,4, screams/0008.wav,76.358031,77.182,,0.823969,,,,,
16,4, screams/0044.wav,81.456969,83.176937,,1.719968,,,,,
20,4, screams/0024.wav,104.421281,105.12625,,0.704969,,,,,
21,4, screams/0027.wav,108.685406,109.593375,,0.907969,,,,,
24,4, screams/0017.wav,124.562875,125.492844,,0.929969,,,,,
28,4, screams/0046.wav,147.320938,149.280906,,1.959968,,,,,
32,4, screams/0046.wav,167.8525,169.812469,,1.959969,,,,,
33,4, screams/0019.wav,173.449312,174.521281,,1.071969,,,,,
3,4, screams/0048.wav,14.640094,15.539062,,0.898968,,,,,
6,4, screams/0005.wav,30.806781,34.01975,,3.212969,,,,,
9,4, screams/0033.wav,48.91425,49.634219,,0.719969,,,,,
12,4, screams/0019.wav,63.153,64.224969,,1.071969,,,,,
13,4, screams/0003.wav,67.6815,68.505469,,0.823969,,,,,
20,4, screams/0042.wav,105.667406,108.302375,,2.634969,,,,,
21,4, screams/0046.wav,113.677469,115.637438,,1.959969,,,,,
25,4, screams/0046.wav,133.808594,135.768563,,1.959969,,,,,
28,4, screams/0023.wav,148.069625,148.894594,,0.824969,,,,,
33,4, screams/0019.wav,177.724469,178.796437,,1.071968,,,,,
1,4, screams/0023.wav,5.313313,6.138281,,0.824968,,,,,
5,4, screams/0006.wav,26.29525,27.065219,,0.769969,,,,,
7,4, screams/0022.wav,37.190812,38.330781,,1.139969,,,,,
16,4, screams/0044.wav,80.344938,82.064906,,1.719968,,,,,
18,4, screams/0044.wav,91.22975,92.949719,,1.719969,,,,,
20,4, screams/0046.wav,105.95025,107.910219,,1.959969,,,,,
21,4, screams/0043.wav,113.021062,114.351031,,1.329969,,,,,
24,4, screams/0046.wav,127.743156,129.703125,,1.959969,,,,,
25,4, screams/0006.wav,134.7715,135.541469,,0.769969,,,,,
27,4, screams/0008.wav,144.730781,145.55475,,0.823969,,,,,
30,4, screams/0019.wav,160.663,161.734969,,1.071969,,,,,
1,4, screams/0033.wav,5.200906,5.920875,,0.719969,,,,,
5,4, screams/0001.wav,23.999844,25.099812,,1.099968,,,,,
14,4, screams/0034.wav,73.395469,74.522437,,1.126968,,,,,
21,4, screams/0040.wav,109.265156,109.980125,,0.714969,,,,,
23,4, screams/0007.wav,119.526,120.321969,,0.795969,,,,,
30,4, screams/0040.wav,162.136,162.850969,,0.714969,,,,,
31,4, screams/0032.wav,166.572156,167.362125,,0.789969,,,,,
32,4, screams/0034.wav,172.668187,173.795156,,1.126969,,,,,
5,4, screams/0042.wav,27.046156,29.681125,,2.634969,,,,,
6,4, screams/0043.wav,33.036094,34.366062,,1.329968,,,,,
8,4, screams/0024.wav,43.007719,43.712688,,0.704969,,,,,
15,4, screams/0043.wav,77.451469,78.781437,,1.329968,,,,,
21,4, screams/0008.wav,114.1195,114.943469,,0.823969,,,,,
26,4, screams/0049.wav,144.437938,150.661906,,6.223968,,,,,
29,4, screams/0036.wav,167.174844,168.384813,,1.209969,,,,,
1,4, screams/0032.wav,3.610594,4.400563,,0.789969,,,,,
4,4, screams/0022.wav,18.040437,19.180406,,1.139969,,,,,
8,4, screams/0036.wav,42.638781,43.84875,,1.209969,,,,,
9,4, screams/0027.wav,48.824312,49.732281,,0.907969,,,,,
10,4, screams/0029.wav,53.846781,54.33675,,0.489969,,,,,
11,4, screams/0022.wav,57.736281,58.87625,,1.139969,,,,,
19,4, screams/0024.wav,105.817406,106.522375,,0.704969,,,,,
28,4, screams/0012.wav,152.551719,153.623687,,1.071968,,,,,
32,4, screams/0003.wav,179.213469,180.037438,,0.823969,,,,,
10,4, screams/0040.wav,48.682156,49.397125,,0.714969,,,,,
11,4, screams/0042.wav,54.637156,57.272125,,2.634969,,,,,
12,4, screams/0017.wav,62.056063,62.986031,,0.929968,,,,,
13,4, screams/0001.wav,67.552625,68.652594,,1.099969,,,,,
16,4, screams/0006.wav,82.123125,82.893094,,0.769969,,,,,
17,4, screams/0017.wav,87.633781,88.56375,,0.929969,,,,,
20,4, screams/0025.wav,104.887,105.856969,,0.969969,,,,,
22,4, screams/0012.wav,116.731437,117.803406,,1.071969,,,,,
24,4, screams/0003.wav,126.488156,127.312125,,0.823969,,,,,
29,4, screams/0003.wav,150.21925,151.043219,,0.823969,,,,,
32,4, screams/0013.wav,166.500781,167.65075,,1.149969,,,,,
1,4, screams/0010.wav,4.509969,5.968938,,1.458969,,,,,
2,4, screams/0021.wav,10.682375,11.437344,,0.754969,,,,,
4,4, screams/0021.wav,23.881062,24.636031,,0.754969,,,,,
11,4, screams/0040.wav,62.231469,62.946438,,0.714969,,,,,
13,4, screams/0029.wav,72.541313,73.031281,,0.489968,,,,,
15,4, screams/0027.wav,82.510031,83.418,,0.907969,,,,,
18,4, screams/0039.wav,98.986375,99.989344,,1.002969,,,,,
20,4, screams/0003.wav,109.589094,110.413062,,0.823968,,,,,
22,4, screams/0005.wav,120.982125,124.195094,,3.212969,,,,,
24,4, screams/0022.wav,134.986938,136.126906,,1.139968,,,,,
28,4, screams/0033.wav,157.697906,158.417875,,0.719969,,,,,
29,4, screams/0013.wav,162.187281,163.33725,,1.149969,,,,,
30,4, screams/0005.wav,168.079438,171.292406,,3.212968,,,,,
32,4, screams/0010.wav,179.928937,181.387906,,1.458969,,,,,
6,4, screams/0025.wav,29.92575,30.895719,,0.969969,,,,,
8,4, screams/0048.wav,39.846938,40.745906,,0.898968,,,,,
9,4, screams/0008.wav,45.607625,46.431594,,0.823969,,,,,
13,4, screams/0008.wav,70.077969,70.901938,,0.823969,,,,,
14,4, screams/0040.wav,76.137594,76.852563,,0.714969,,,,,
16,4, screams/0019.wav,85.554438,86.626406,,1.071968,,,,,
19,4, screams/0017.wav,102.985125,103.915094,,0.929969,,,,,
20,4, screams/0017.wav,109.023656,109.953625,,0.929969,,,,,
21,4, screams/0024.wav,115.115656,115.820625,,0.704969,,,,,
23,4, screams/0012.wav,125.908563,126.980531,,1.071968,,,,,
25,4, screams/0030.wav,137.987594,139.937563,,1.949969,,,,,
32,4, screams/0023.wav,177.927594,178.752563,,0.824969,,,,,
1,4, screams/0013.wav,5.017406,6.167375,,1.149969,,,,,
3,4, screams/0006.wav,17.936625,18.706594,,0.769969,,,,,
12,4, screams/0013.wav,63.22925,64.379219,,1.149969,,,,,
15,4, screams/0034.wav,78.909875,80.036844,,1.126969,,,,,
18,4, screams/0029.wav,94.494469,94.984437,,0.489968,,,,,
21,4, screams/0019.wav,107.581875,108.653844,,1.071969,,,,,
22,4, screams/0006.wav,113.894563,114.664531,,0.769968,,,,,
25,4, screams/0004.wav,128.751406,129.710375,,0.958969,,,,,
29,4, screams/0025.wav,149.3175,150.287469,,0.969969,,,,,
30,4, screams/0049.wav,153.69475,159.918719,,6.223969,,,,,
31,4, screams/0023.wav,163.434063,164.259031,,0.824968,,,,,
32,4, screams/0003.wav,168.122219,168.946188,,0.823969,,,,,
1,4, screams/0046.wav,4.490625,6.450594,,1.959969,,,,,
4,4, screams/0021.wav,23.140344,23.895312,,0.754968,,,,,
10,4, screams/0035.wav,51.774344,53.554313,,1.779969,,,,,
12,4, screams/0043.wav,63.561687,64.891656,,1.329969,,,,,
15,4, screams/0001.wav,79.233094,80.333062,,1.099968,,,,,
16,4, screams/0043.wav,85.652156,86.982125,,1.329969,,,,,
20,4, screams/0003.wav,105.425813,106.249781,,0.823968,,,,,
22,4, screams/0022.wav,116.259969,117.399937,,1.139968,,,,,
25,4, screams/0040.wav,133.666344,134.381313,,0.714969,,,,,
26,4, screams/0013.wav,138.73825,139.888219,,1.149969,,,,,
29,4, screams/0048.wav,153.947906,154.846875,,0.898969,,,,,
2,4, screams/0007.wav,11.091594,11.887562,,0.795968,,,,,
8,4, screams/0043.wav,47.58225,48.912219,,1.329969,,,,,
10,4, screams/0002.wav,56.708906,57.805875,,1.096969,,,,,
11,4, screams/0010.wav,62.231469,63.690438,,1.458969,,,,,
15,4, screams/0046.wav,90.422313,92.382281,,1.959968,,,,,
18,4, screams/0043.wav,109.535562,110.865531,,1.329969,,,,,
20,4, screams/0035.wav,122.033281,123.81325,,1.779969,,,,,
23,4, screams/0044.wav,139.409687,141.129656,,1.719969,,,,,
25,4, screams/0030.wav,150.059875,152.009844,,1.949969,,,,,
26,4, screams/0032.wav,156.935656,157.725625,,0.789969,,,,,
28,4, screams/0031.wav,166.473781,167.57375,,1.099969,,,,,
29,4, screams/0004.wav,172.768719,173.727688,,0.958969,,,,,
1,4, screams/0032.wav,4.694625,5.484594,,0.789969,,,,,
2,4, screams/0033.wav,8.834687,9.554656,,0.719969,,,,,
3,4, screams/0036.wav,14.775313,15.985281,,1.209968,,,,,
8,4, screams/0030.wav,44.772531,46.7225,,1.949969,,,,,
12,4, screams/0023.wav,66.963219,67.788188,,0.824969,,,,,
13,4, screams/0025.wav,71.861719,72.831688,,0.969969,,,,,
15,4, screams/0001.wav,82.150437,83.250406,,1.099969,,,,,
17,4, screams/0005.wav,93.502344,96.715312,,3.212968,,,,,
19,4, screams/0021.wav,108.6985,109.453469,,0.754969,,,,,
21,4, screams/0005.wav,119.954094,123.167063,,3.212969,,,,,
24,4, screams/0033.wav,135.451687,136.171656,,0.719969,,,,,
25,4, screams/0004.wav,139.760625,140.719594,,0.958969,,,,,
28,4, screams/0031.wav,159.486781,160.58675,,1.099969,,,,,
29,4, screams/0012.wav,164.632844,165.704813,,1.071969,,,,,
30,4, screams/0010.wav,170.079312,171.538281,,1.458969,,,,,
31,4, screams/0049.wav,176.418375,182.642344,,6.223969,,,,,
1,4, screams/0003.wav,4.373906,5.197875,,0.823969,,,,,
5,4, screams/0025.wav,27.316844,28.286812,,0.969968,,,,,
7,4, screams/0033.wav,37.085219,37.805188,,0.719969,,,,,
8,4, screams/0006.wav,43.116094,43.886063,,0.769969,,,,,
11,4, screams/0001.wav,59.186969,60.286938,,1.099969,,,,,
13,4, screams/0039.wav,68.447,69.449969,,1.002969,,,,,
14,4, screams/0008.wav,73.511875,74.335844,,0.823969,,,,,
15,4, screams/0012.wav,79.626594,80.698562,,1.071968,,,,,
22,4, screams/0004.wav,114.26475,115.223719,,0.958969,,,,,
23,4, screams/0017.wav,119.602594,120.532562,,0.929968,,,,,
24,4, screams/0048.wav,124.252125,125.151094,,0.898969,,,,,
30,4, screams/0012.wav,157.000969,158.072937,,1.071968,,,,,
32,4, screams/0002.wav,167.331844,168.428812,,1.096968,,,,,
33,4, screams/0043.wav,173.207375,174.537344,,1.329969,,,,,
4,4, screams/0040.wav,19.712906,20.427875,,0.714969,,,,,
5,4, screams/0017.wav,24.965875,25.895844,,0.929969,,,,,
9,4, screams/0005.wav,47.732719,50.945687,,3.212968,,,,,
13,4, screams/0003.wav,70.541687,71.365656,,0.823969,,,,,
14,4, screams/0007.wav,75.227937,76.023906,,0.795969,,,,,
17,4, screams/0042.wav,90.785344,93.420312,,2.634968,,,,,
18,4, screams/0006.wav,97.986,98.755969,,0.769969,,,,,
21,4, screams/0001.wav,113.817344,114.917312,,1.099968,,,,,
25,4, screams/0024.wav,134.60475,135.309719,,0.704969,,,,,
27,4, screams/0030.wav,143.399156,145.349125,,1.949969,,,,,
28,4, screams/0036.wav,148.700969,149.910937,,1.209968,,,,,
32,4, screams/0043.wav,172.40675,173.736719,,1.329969,,,,,
2,4, screams/0029.wav,9.89575,10.385719,,0.489969,,,,,
7,4, screams/0007.wav,35.273594,36.069563,,0.795969,,,,,
8,4, screams/0030.wav,40.921062,42.871031,,1.949969,,,,,
10,4, screams/0042.wav,52.153031,54.788,,2.634969,,,,,
14,4, screams/0017.wav,76.381781,77.31175,,0.929969,,,,,
21,4, screams/0023.wav,109.869938,110.694906,,0.824968,,,,,
25,4, screams/0039.wav,133.388844,134.391812,,1.002968,,,,,
29,4, screams/0006.wav,157.011188,157.781156,,0.769968,,,,,
1,4, screams/0025.wav,5.599719,6.569687,,0.969968,,,,,
3,4, screams/0002.wav,16.013906,17.110875,,1.096969,,,,,
4,4, screams/0027.wav,21.770969,22.678937,,0.907968,,,,,
5,4, screams/0002.wav,27.679437,28.776406,,1.096969,,,,,
15,4, screams/0027.wav,82.645062,83.553031,,0.907969,,,,,
16,4, screams/0046.wav,87.488719,89.448688,,1.959969,,,,,
19,4, screams/0001.wav,104.694469,105.794438,,1.099969,,,,,
21,4, screams/0031.wav,116.451969,117.551937,,1.099968,,,,,
24,4, screams/0033.wav,131.35575,132.075719,,0.719969,,,,,
25,4, screams/0033.wav,136.906688,137.626656,,0.719968,,,,,
26,4, screams/0003.wav,142.125719,142.949688,,0.823969,,,,,
1,4, screams/0001.wav,3.560812,4.660781,,1.099969,,,,,
3,4, screams/0031.wav,14.140688,15.240656,,1.099968,,,,,
5,4, screams/0012.wav,27.065844,28.137812,,1.071968,,,,,
7,4, screams/0035.wav,37.977219,39.757188,,1.779969,,,,,
12,4, screams/0022.wav,65.226719,66.366687,,1.139968,,,,,
15,4, screams/0039.wav,82.727688,83.730656,,1.002968,,,,,
19,4, screams/0048.wav,102.4775,103.376469,,0.898969,,,,,
22,4, screams/0046.wav,117.579156,119.539125,,1.959969,,,,,
3,4, screams/0029.wav,19.023469,19.513437,,0.489968,,,,,
5,4, screams/0036.wav,28.210969,29.420938,,1.209969,,,,,
